137, 2.606101, 0.012213, -48.214302, none, -1;
138, 2.806169, -0.230546, -48.650003, none, -1;
139, 3.026593, -0.494414, -50.246112, none, -1;
140, 3.240016, -0.741001, -50.185638, none, -1;
141, 3.431979, -0.981240, -53.597550, none, -1;
142, 3.651037, -1.269510, -54.473798, none, -1;
143, 3.845405, -1.529153, -49.554074, none, -1;
144, 4.064505, -1.782716, -44.638517, none, -1;
145, 4.305445, -2.005879, -42.992930, none, -1;
146, 4.554886, -2.258804, -43.941657, none, -1;
147, 4.776521, -2.482311, -46.624657, none, -1;
148, 5.024976, -2.790259, -45.488063, none, -1;
149, 5.255506, -3.032745, -43.046246, none, -1;
150, 5.472910, -3.249690, -43.312907, none, -1;
151, 5.673203, -3.484383, -51.200498, none, -1;
152, 5.872372, -3.747774, -49.434788, none, -1;
153, 6.152162, -3.916364, -15.331029, none, -1;
154, 6.431130, -3.921597, 18.373441, none, -1;
155, 6.716666, -3.788438, 34.687037, none, -1;
156, 6.953664, -3.603491, 40.653522, none, -1;
157, 7.270003, -3.341361, 44.917858, none, -1;
158, 7.376400, -3.227352, 79.861290, none, -1;
159, 7.378626, -3.214374, 134.329699, none, -1;
160, 7.376278, -3.214960, 164.930436, none, -1;
161, 7.364406, -3.214201, -164.525091, none, -1;
162, 7.123194, -3.416149, -137.623216, none, -1;
163, 6.884434, -3.644912, -137.149570, none, -1;
164, 6.646697, -3.894344, -137.941216, none, -1;
165, 6.430996, -4.106381, -135.360949, none, -1;
166, 6.204652, -4.327792, -133.249532, none, -1;
167, 5.975294, -4.577438, -132.705234, none, -1;
168, 5.742343, -4.812212, -136.941140, none, -1;
169, 4.518908, -2.106423, -50.076683, home, -1;
end
