118, -5.467021, 3.279923, -41.230020, none, -1;
119, -5.218719, 3.063984, -38.021788, none, -1;
120, -4.992989, 2.865825, -13.288593, none, -1;
121, -4.949643, 2.864897, 17.484502, none, -1;
122, -4.923950, 2.878665, 47.973808, none, -1;
123, -4.918746, 2.885884, 55.623848, table 00007, -1;
124, -4.924419, 2.878546, 12.273804, none, -1;
125, -4.911811, 2.879906, -19.445446, none, -1;
126, -4.679839, 2.667362, -38.106155, none, -1;
127, -4.544557, 2.573790, -2.340443, none, -1;
128, -4.535352, 2.574175, 8.714690, table 00008, -1;
129, -4.199856, 2.626613, 8.839031, none, -1;
130, -3.873950, 2.663895, 10.742394, none, -1;
131, -3.549005, 2.711389, 11.366309, none, -1;
132, -3.268893, 2.756811, 43.883979, none, -1;
133, -3.064764, 2.992586, 53.161941, none, -1;
134, -2.921832, 3.167820, 49.362259, table 00009, -1;
135, -2.892352, 3.187015, 20.462227, none, -1;
136, -2.860846, 3.190799, -13.369839, none, -1;
137, -2.612904, 2.985489, -39.910564, none, -1;
138, -2.369747, 2.800094, -35.960768, none, -1;
139, -2.295306, 2.746435, -5.513636, none, -1;
140, -2.276537, 2.726654, 5.105950, table 00010, -1;
141, -1.967766, 2.768965, 8.682558, none, -1;
142, -1.649386, 2.810390, 8.458454, none, -1;
143, -1.333425, 2.844030, 7.912042, none, -1;
144, -0.998123, 2.870452, 7.318037, none, -1;
145, -0.687881, 2.888891, 5.426215, none, -1;
146, -0.318065, 2.902264, 5.697527, none, -1;
147, 0.046591, 2.922848, 4.507584, none, -1;
148, 0.369427, 2.938892, 5.653890, none, -1;
149, 0.730478, 2.962935, 6.049999, none, -1;
150, 1.096648, 3.001631, 5.815753, none, -1;
151, 1.415818, 3.019048, 5.372652, none, -1;
152, 1.763880, 3.018699, 4.841358, none, -1;
153, 2.139414, 3.040545, 6.355286, none, -1;
154, 2.478585, 3.084683, 7.822676, none, -1;
155, 2.795963, 3.123405, 7.784344, none, -1;
156, 3.107758, 3.146928, 6.661720, none, -1;
157, 3.351844, 3.148055, 43.963667, none, -1;
158, 3.370645, 3.172234, 85.144879, none, -1;
159, -6.504021, 4.257820, -131.264857, none, -1;
160, -6.499702, 4.273793, -98.138801, none, -1;
161, -6.509226, 4.263861, -63.559193, none, -1;
162, -6.277610, 4.019224, -44.137283, none, -1;
163, -6.029269, 3.805561, -39.987896, none, -1;
164, -5.740727, 3.585253, -38.004433, none, -1;
165, -5.459392, 3.373880, -36.504817, none, -1;
166, -5.200222, 3.177834, -31.860083, none, -1;
167, -4.928129, 3.014319, -30.067381, none, -1;
168, -4.654958, 2.847214, -19.561481, none, -1;
169, -4.316622, 2.761873, -6.456736, none, -1;
170, -3.954868, 2.725168, 2.146907, none, -1;
171, -3.620486, 2.749366, 7.014791, none, -1;
172, -3.314308, 2.773155, 8.209534, none, -1;
173, -2.988513, 2.810884, 8.353118, none, -1;
174, -2.648448, 2.845245, 7.900786, none, -1;
175, -2.290133, 2.870092, 7.601945, none, -1;
176, -1.949779, 2.911649, 7.272797, none, -1;
177, -1.601157, 2.927097, 5.650697, none, -1;
178, -1.273547, 2.935260, 5.969514, none, -1;
179, -0.950902, 2.966404, 6.684738, none, -1;
180, -0.647400, 2.967261, 4.306211, none, -1;
181, -0.327879, 2.987876, 4.967577, none, -1;
182, 0.064444, 3.000262, 3.567982, none, -1;
183, 0.387905, 2.997114, 2.822571, none, -1;
184, 0.716478, 3.020975, 3.669999, none, -1;
185, 1.109555, 3.027956, 2.347049, none, -1;
186, 1.443490, 3.025653, 1.414717, none, -1;
187, 1.821469, 3.046374, 1.394229, none, -1;
188, 2.124329, 3.032478, 0.304537, none, -1;
189, 2.450670, 3.042624, 3.623105, none, -1;
190, 2.799304, 3.054257, 5.167935, none, -1;
191, 3.116414, 3.083718, 9.039326, none, -1;
192, 3.408504, 3.114874, 40.763734, none, -1;
193, 3.388420, 3.094111, 79.784922, none, -1;
194, 3.381957, 3.139239, 112.331538, none, -1;
195, 3.378959, 3.142165, 145.317889, none, -1;
196, 3.379071, 3.147258, -179.726142, none, -1;
197, 3.021313, 3.083061, -171.309914, none, -1;
198, 2.632627, 3.019384, -172.165682, none, -1;
199, 2.303685, 2.968310, -171.230670, none, -1;
200, 1.997638, 2.923708, -172.092613, none, -1;
201, 1.605847, 2.870484, -171.594815, none, -1;
202, 1.287084, 2.843683, -172.316739, none, -1;
203, 0.981369, 2.824771, -173.742951, none, -1;
204, 0.616357, 2.784703, -172.301767, none, -1;
205, 0.255037, 2.739289, -171.608640, none, -1;
206, -0.103170, 2.699539, -170.270933, none, -1;
207, -0.407156, 2.666136, -171.332003, none, -1;
208, -0.571705, 2.655873, 152.253973, none, -1;
209, -0.595496, 2.690682, 120.920399, none, -1;
210, -0.703809, 3.024997, 104.771379, none, -1;
211, -0.807904, 3.353065, 103.983538, none, -1;
212, -0.874828, 3.716440, 103.068572, none, -1;
213, -0.889663, 4.027408, 102.227366, none, -1;
214, -0.946170, 4.387580, 101.152568, none, -1;
215, -0.976757, 4.727398, 99.443504, none, -1;
216, -0.994742, 5.092861, 100.447719, none, -1;
217, -1.034656, 5.392809, 98.631429, none, -1;
218, -1.079921, 5.701206, 98.135092, none, -1;
219, -1.084269, 6.009837, 96.100871, none, -1;
220, -1.085194, 6.312432, 117.712382, none, -1;
221, -1.105388, 6.338976, 149.589039, none, -1;
222, -1.153857, 6.348372, -179.901036, none, -1;
223, -1.500891, 6.299823, -170.784946, none, -1;
224, -1.808753, 6.247647, -167.590794, none, -1;
225, -2.103573, 6.187496, -168.479484, none, -1;
226, -2.408589, 6.146887, -170.020661, none, -1;
227, -2.708238, 6.111276, -168.817729, none, -1;
228, -3.025442, 6.063789, -172.148812, none, -1;
229, -3.371195, 6.027890, -173.397726, none, -1;
230, -3.674404, 6.005011, -172.971877, none, -1;
231, -3.985499, 5.987820, -173.271353, none, -1;
232, -4.309699, 5.954960, -171.136701, none, -1;
233, -4.633452, 5.897285, -166.132576, none, -1;
234, -4.931847, 5.791496, -150.071468, none, -1;
235, -5.188247, 5.583253, -132.463992, none, -1;
236, -5.381701, 5.337945, -113.169186, none, -1;
237, -5.461508, 5.022833, -89.610354, none, -1;
238, -5.446052, 4.716857, -84.752641, none, -1;
239, -5.426474, 4.390823, -82.909966, none, -1;
240, -5.374892, 4.048123, -80.900661, none, -1;
241, -5.298363, 3.713225, -78.706285, none, -1;
242, -5.249797, 3.370172, -77.482957, none, -1;
243, -5.197487, 3.064459, -75.501321, none, -1;
244, -5.142505, 2.759905, -74.220408, none, -1;
245, -5.101016, 2.514765, -41.596921, none, -1;
246, -5.084008, 2.496391, -9.403889, none, -1;
247, -4.775872, 2.535121, 7.237593, none, -1;
248, -4.395741, 2.577302, 8.438463, none, -1;
249, -4.064001, 2.619184, 8.455018, none, -1;
250, -3.720559, 2.667665, 9.951759, none, -1;
251, -3.406976, 2.717292, 9.642003, none, -1;
252, -2.997121, 2.762246, 8.301192, none, -1;
253, -2.694944, 2.794756, 8.801343, none, -1;
254, -2.393945, 2.827105, 7.610397, none, -1;
255, -2.093536, 2.848169, 6.897757, none, -1;
256, -1.755867, 2.878404, 8.095798, none, -1;
257, -1.439329, 2.906126, 9.094785, none, -1;
258, -1.122515, 2.924493, 9.738179, none, -1;
259, -0.771974, 2.965256, 9.265679, none, -1;
260, -0.408092, 3.000063, 7.871072, none, -1;
261, -0.043923, 3.035066, 9.066542, none, -1;
262, 0.293426, 3.074318, 9.096658, none, -1;
263, 0.634325, 3.118808, 9.957455, none, -1;
264, 0.933696, 3.146967, 8.747690, none, -1;
265, 1.284491, 3.178036, 9.313104, none, -1;
266, 1.623426, 3.214302, 8.109269, none, -1;
267, 1.939109, 3.229693, 7.589989, none, -1;
268, 2.247887, 3.258911, 8.794252, none, -1;
269, 2.596713, 3.269975, 7.649139, none, -1;
270, 2.901387, 3.264544, 3.101454, none, -1;
271, 3.240289, 3.230037, -2.741620, none, -1;
272, 3.410415, 3.220490, 28.232705, none, -1;
273, 3.427659, 3.214534, 59.901913, none, -1;
274, 3.416335, 3.222298, 90.255424, none, -1;
end
